epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.6221,1.47581,0.58687,0.99228,1.02127,0.000307692,0.000307692,0.000307692
2,3.2352,0.92353,0.67954,1,0.6585,0.000628333,0.000628333,0.000628333
3,4.66464,0.71926,0.70656,1,0.98988,0.000935774,0.000935774,0.000935774
4,6.23503,0.63557,0.67181,1,0.56622,0.0009406,0.0009406,0.0009406
5,7.98348,0.55723,0.63707,1,0.57305,0.0009208,0.0009208,0.0009208
6,9.78382,0.55147,0.69112,1,0.62729,0.000901,0.000901,0.000901
7,11.2661,0.52841,0.76062,1,1.24257,0.0008812,0.0008812,0.0008812
8,12.6887,0.52279,0.69112,1,0.78079,0.0008614,0.0008614,0.0008614
9,13.954,0.459,0.67568,1,1.01147,0.0008416,0.0008416,0.0008416
10,15.4355,0.40136,0.66795,1,1.0003,0.0008218,0.0008218,0.0008218
11,16.8539,0.39702,0.6834,1,1.04801,0.000802,0.000802,0.000802
12,18.2255,0.36575,0.74517,1,0.8899,0.0007822,0.0007822,0.0007822
13,19.7459,0.41498,0.7027,1,1.67125,0.0007624,0.0007624,0.0007624
14,21.5643,0.35693,0.70656,1,0.53962,0.0007426,0.0007426,0.0007426
15,22.9981,0.32316,0.7027,1,0.58978,0.0007228,0.0007228,0.0007228
16,24.4544,0.27137,0.74517,1,0.65526,0.000703,0.000703,0.000703
17,25.9334,0.25586,0.71429,0.99614,0.55794,0.0006832,0.0006832,0.0006832
18,27.2912,0.25514,0.76448,0.99614,0.53972,0.0006634,0.0006634,0.0006634
19,28.5871,0.25966,0.76062,1,0.94528,0.0006436,0.0006436,0.0006436
20,29.9174,0.21743,0.73745,1,0.88019,0.0006238,0.0006238,0.0006238
21,31.2941,0.21212,0.74517,1,0.54046,0.000604,0.000604,0.000604
22,32.7249,0.23084,0.72587,0.99614,1.27706,0.0005842,0.0005842,0.0005842
