epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,1.74003,1.45176,0.61679,0.9927,0.94788,0.000307692,0.000307692,0.000307692
2,3.6317,0.87406,0.72628,1,0.7007,0.000628333,0.000628333,0.000628333
3,5.70564,0.70786,0.72993,1,0.80568,0.000935774,0.000935774,0.000935774
4,7.01527,0.58515,0.77737,1,0.75467,0.0009406,0.0009406,0.0009406
5,8.55935,0.62778,0.65693,0.99635,1.14531,0.0009208,0.0009208,0.0009208
6,10.0702,0.62514,0.76277,0.99635,0.77733,0.000901,0.000901,0.000901
7,11.3248,0.55477,0.71898,1,0.9159,0.0008812,0.0008812,0.0008812
8,12.7713,0.47537,0.73358,1,0.93618,0.0008614,0.0008614,0.0008614
9,14.1347,0.3955,0.74453,0.99635,0.67984,0.0008416,0.0008416,0.0008416
10,15.2976,0.39121,0.72628,1,0.73237,0.0008218,0.0008218,0.0008218
11,16.7183,0.39347,0.77372,1,0.5958,0.000802,0.000802,0.000802
12,18.3117,0.35278,0.78467,1,0.60708,0.0007822,0.0007822,0.0007822
13,19.9582,0.2934,0.59124,1,1.27086,0.0007624,0.0007624,0.0007624
14,21.299,0.32463,0.76277,1,0.78442,0.0007426,0.0007426,0.0007426
15,22.6348,0.28812,0.75547,1,0.93942,0.0007228,0.0007228,0.0007228
16,23.9785,0.25109,0.76277,1,0.74278,0.000703,0.000703,0.000703
17,25.3595,0.2493,0.78102,1,0.59541,0.0006832,0.0006832,0.0006832
18,26.7219,0.23932,0.77737,1,0.77777,0.0006634,0.0006634,0.0006634
19,28.144,0.21752,0.74818,1,0.67133,0.0006436,0.0006436,0.0006436
20,29.9701,0.2394,0.76642,1,0.95549,0.0006238,0.0006238,0.0006238
21,31.3103,0.20795,0.78467,1,0.62509,0.000604,0.000604,0.000604
22,32.9215,0.20568,0.76642,1,0.84003,0.0005842,0.0005842,0.0005842
23,34.2329,0.16864,0.78832,1,0.59054,0.0005644,0.0005644,0.0005644
24,35.7864,0.14333,0.78832,1,0.77172,0.0005446,0.0005446,0.0005446
25,37.2226,0.16512,0.78102,1,1.01444,0.0005248,0.0005248,0.0005248
26,38.6187,0.14525,0.72263,1,1.00776,0.000505,0.000505,0.000505
27,40.0353,0.13684,0.78832,1,0.66869,0.0004852,0.0004852,0.0004852
28,41.3665,0.1413,0.78832,1,0.87529,0.0004654,0.0004654,0.0004654
29,42.8491,0.10493,0.79197,1,1.00143,0.0004456,0.0004456,0.0004456
30,44.1174,0.10812,0.78102,1,1.04468,0.0004258,0.0004258,0.0004258
31,45.5686,0.11944,0.79562,1,0.73837,0.000406,0.000406,0.000406
32,47.0738,0.10217,0.78102,1,0.89361,0.0003862,0.0003862,0.0003862
33,48.6068,0.10712,0.77007,1,0.61439,0.0003664,0.0003664,0.0003664
34,49.9814,0.0984,0.79927,1,0.9008,0.0003466,0.0003466,0.0003466
35,51.4409,0.06915,0.80657,1,0.86465,0.0003268,0.0003268,0.0003268
36,52.82,0.09167,0.79197,1,1.06728,0.000307,0.000307,0.000307
37,54.2264,0.07409,0.78832,1,0.80755,0.0002872,0.0002872,0.0002872
38,55.6893,0.0658,0.79927,1,0.81967,0.0002674,0.0002674,0.0002674
39,56.6679,0.06839,0.79562,1,1.00923,0.0002476,0.0002476,0.0002476
40,58.2526,0.07307,0.80657,1,0.86453,0.0002278,0.0002278,0.0002278
41,62.5307,0.0719,0.80657,1,1.0874,0.000208,0.000208,0.000208
42,64.0545,0.05207,0.81022,1,0.82264,0.0001882,0.0001882,0.0001882
43,65.5144,0.05662,0.81022,1,0.85623,0.0001684,0.0001684,0.0001684
44,66.9387,0.06779,0.81387,1,0.97427,0.0001486,0.0001486,0.0001486
45,68.3574,0.04951,0.80292,1,0.97578,0.0001288,0.0001288,0.0001288
46,69.56,0.04502,0.79562,1,0.85403,0.000109,0.000109,0.000109
47,71.0132,0.05863,0.80292,1,0.92425,8.92e-05,8.92e-05,8.92e-05
48,72.4457,0.04505,0.80292,1,1.0488,6.94e-05,6.94e-05,6.94e-05
49,73.9406,0.04513,0.81022,1,1.06727,4.96e-05,4.96e-05,4.96e-05
50,75.6323,0.04629,0.79927,1,1.03946,2.98e-05,2.98e-05,2.98e-05
